id,label,transcription
f6c14e72-e4fe775f.mp3,anger,"Tuve este otro grafiquito, es el gráfico número 21 de tiempos de noticias dedicados a los diferentes temas de actualidad en la pública, en la de todos."
15700bed-682d94c4.mp3,joy,"a Serbia, hoy mismo Francia ha dicho que Roland Garros tampoco"
7fd90379-09391bac.mp3,neutral,Hablamos un poco de lo que vivías cuando estabas conviviendo en la misma casa que tu agresor.
75536a88-70fb01f7.mp3,disgust,Este presupuesto supone un clarísimo engorde de la Administración y un recorte de derechos.
26e71d04-292d7373.mp3,sadness,Fue echando a toda mi familia fuera. No tenía derecho ni a tener un teléfono si me ponía mala o me pasaba algo.
421ac41d-f423a4eb.mp3,disgust,"de un virtual estado de excepción a desaparecer del mapa. Y usted, señor Revilla,"
2e36e198-01010090.mp3,anger,"Hipática, pero muy reivindicativa."
c3dc15db-03add2cd.mp3,neutral,Cada vez más aulas confinadas porque los contagios en colegios siguen aumentando. En Galicia en concreto se han duplicado. ¿La solución que plantean los expertos?
87aaf5fb-7f6d68c7.mp3,disgust,4 años perdiendo el tiempo en anuncios y en titulares y todo el trabajo sin hacer. Ese es el resumen. La tramitación del expediente atascada…
ca247354-bd836e65.mp3,sadness,He tenido la suerte de poder dirigirlo durante más de dos años.
f1060760-50bab0ff.mp3,anger,"A 10 días de Nochebuena, el plazo óptimo para preparar dichos encuentros reduciendo los contactos sociales, el Gobierno de la señora Ayuso se encuentra a tiempo de poner en marcha un paquete de medidas que las faciliten."
7f3f77dc-a03a5434.mp3,disgust,Breve posible destacamos cinco crisis superpuestas. La primera por supuesto es la crisis sanitaria. Nos hemos topado con tres rasgos que han definido a este gobierno.
d5a2c7d5-7495785e.mp3,disgust,El gobierno lleva más de tres meses de vacaciones y viviendo volcado en la propaganda y en la ocultación mientras Cantabria se va paralizando poco a poco.
b40aeb8a-a386b130.mp3,sadness,"para resolver crisis económicas muy graves como esta o como la que resolvimos en el 98 o en el 2013. Por tanto, diálogo social siempre, pero es verdad que lo que le pedimos al Gobierno es que vayamos a lo inmediato."
b5f0f48b-e4b374ba.mp3,sadness,"el ir en el coche, ir pendiente si se te acerca uno más de la cuenta, si estás parado en algún sitio, no dejas de estar alerta mirando retrovisor y mirando todo, cuando te vas a montar en el coche,"
0693d856-d12bcdf9.mp3,neutral,"que su grupo y el conjunto de grupos está llamado a fraguar esa unidad porque esa unidad, señorías, no solamente salva vidas en esta crisis del COVID, sino también puede salvar empresas."
f4080acd-a4e4ee93.mp3,disgust,El Partido Popular está decidido a decir alto y claro en toda España
bd84aa82-247349f1.mp3,disgust,"Todo esto unido a la falta de apoyo del Gobierno de Sánchez y del Gobierno de Castilla, la mancha hace que el campo esté"
aa2e0a4d-69f76724.mp3,neutral,"Los resultados europeos en consecuencia, los resultados de las elecciones europeas, empezarán a poder ser comunicados a partir de las 11 de la noche, que es la hora a la que se cierra"
a05d635f-206877be.mp3,neutral,Las dos cámaras parlamentarias se preparan para recibir a los nuevos o viejos diputados y senadores.
bc0d8616-13636934.mp3,anger,"El sueño se acabó. Llévate todo el dinero del mundo, llévate todo lo que quieras en París. El parisino, honor, no va a jugar nunca en Ramadrid. Nunca, nunca. Aunque venga dentro de tres años como el tío más rico del mundo y ofreciendo todo por favor y de rodilla."
d02550c2-786de5fb.mp3,joy,"Y queríamos agradecer a las instituciones que han hecho posible la película, que son Televisión Española, TV3, el ICA, el ICEC, Media y Movistar."
77d3cc40-7fded437.mp3,neutral,"Estas gafas que son inteligentes, son gafas para luchar contra el coronavirus. Avisan de incumplimientos de las medidas de prevención. Están fabricadas aquí en España esas gafas."
1820da93-966735e0.mp3,disgust,es que además pretende rebajar el delito de sedición y pretende modificar la ley que permitía al Tribunal Constitucional hacer efectivas sus sentencias. Solo que está haciendo es desarmar completamente el Estado de Derecho para permanecer dos años más en el poder.
65a33a20-2d9213c3.mp3,disgust,"hemos recibido la denegación de un recurso de casación, con lo cual es una resolución firme que el Ayuntamiento de Torremolinos tendrá que devolver, el 1.250.000 euros."
cd9186ee-b4c4428f.mp3,neutral,Éxodo masivo de rusos según recoge el diario digital Novaya Gazeta Europa que cita Fuentes
453d73ea-88674b52.mp3,joy,"Quiero agradecer también a mi oficina, Carlos Escobosa, Oscar Piñuela, Ana Blanco, que es mi hermana, mi mano derecha, a toda mi oficina 33 por remar a mi lado como leones."
4b856d65-76e2b2d2.mp3,anger,No. ¿O porque la reforma de Celá en la educación mantuviera algo de la nuestra y tenemos que apoyarlo? Pues claro que no. Y encima lo hacen en el peor momento.
d81d2a40-c2e9c6dc.mp3,neutral,"Ya son dos empresas contaminadas, Magrudis y Sabores de Paterna. Por esta última, la Junta lanzó ayer una alerta alimentaria y la producción de embutidos de la marca quedó paralizada."
a4cb676a-37e9c2c4.mp3,neutral,"La solicitud será debatida y votada en el Congreso mañana mismo, día miércoles, sesión en la que el Gobierno espera contar con el apoyo de toda la fuerza parlamentaria."
fa88ee22-cb426fee.mp3,disgust,Sánchez prometió no pactar con Podemos y lo ha hecho. Debería dimitir hoy mismo y someter esta decisión al juicio de los españoles. ¿Para que sean los españoles?
962d5c1c-0ad15093.mp3,neutral,El precio del gasolio ha subido cerca de un 25% desde que comenzó la invasión rusa de Ucrania y la gasolina otro 14%. Sepamos a cuánto está hoy el litro de los carburantes en nuestro país.
f7565247-4c5f6ad3.mp3,neutral,"Quince días en los que tenemos que seguir avanzando en la contención del virus y, al mismo tiempo, también en esta desescalada progresiva."
654106b4-fef0bb90.mp3,joy,"El caganer. Bueno, ya no hay que esperar a Navidad para que sea protagonista, porque desde hoy tenemos caganers todo el año en una tienda propia de caganers en Madrid. Hay muchos. ¿Cuáles son los que más te sorprenden?"
c6610aca-6284c32b.mp3,disgust,"Está claro que el concurso de méritos debía de tener una vinculación total entre las funciones del puesto y, desde luego, los requisitos a valorar. Me quiere decir que tiene que ver…"
33f7e7ba-e55b2a2d.mp3,neutral,La cifra de muertos ya supera los 150 en la trágica estampida que se produjo anoche durante una celebración de Halloween en Seúl. La tragedia sucedió en las cercanías del Hotel Hamilton frente a la estación de metro de Itaewon.
bd3bf679-4eb27477.mp3,neutral,"Las situaciones más preocupantes, ustedes lo saben, son aquellas que se registran en las Comunidades Autónomas de Cataluña y Rabón, se han tomado por parte de las autoridades sanitarias"
10624083-991620a1.mp3,neutral,"El presidente del Consejo Europeo, Charles Michel, ha pedido a Estados Unidos que respete sus compromisos climáticos."
7f388106-dfa94fd0.mp3,disgust,"Ellos incluso tienen a políticos batasunos, que eran los que daban datos para luego marcar a las víctimas, como pasó en el caso de Miguel Ángel Blanco."
e8f6235d-69653fce.mp3,sadness,Ni puedo faltar a mi compromiso con los millones de votantes que confiaron en el Partido Socialista en las pasadas elecciones generales.
1e9cd9e8-2635447f.mp3,joy,"Muchas, muchísimas gracias. Muchísimas gracias a todos los lectores, gracias a Fotogramas, gracias a Toni Huyet, gracias a Elisenda, gracias a Paula Ponga, gracias por toda esta labor que habéis hecho de apoyo al cine durante tantos años. Muchas gracias, de verdad."
f1c462ac-7d70b5f1.mp3,disgust,para que no se reduzca una carta de Revilla Sánchez sino que sea un acuerdo parlamentario de todo el parlamento que se envía al Gobierno de España y que se envía a la Comisión Europea. Eso es lo que proponemos.
e2781f02-3ed86325.mp3,anger,"porque dicen que ponen bandera en bajadas y tal tú preguntas a cualquier francés si sabe lo que es una estelada, le enseras esto y él saque la bandera de Cuba pero es verdad, tú vences de verdad"
d156ecd2-f22cf951.mp3,joy,"especial a mis padres, Jesús y Elvira, que están ahí arriba y llevan 30 años haciéndolo imposible por mí."
54ba0f2a-a6a0d6fd.mp3,neutral,que a los futbolistas como Minguesa no hay miedo de gritarles y de echarlos una bronca pero después a los Griezmanns sí. A los futbolistas como Minguesa no hay miedo de mandarlos al banquillo como tampoco hay miedo de mandar al banquillo a Ricky Puch y que nos jueguen uno
21be014e-4b78c34f.mp3,joy,"y a la familia elegida, a Paloma, a Juanes, a toda la familia que quiero tener siempre a mi lado. Natalia, os quiero. Gracias y disculpad."
b4d293f8-0b9bb1f0.mp3,joy,"Muchas gracias. Me hace muchísima ilusión tener un fotograma de plata, mucha. Así que muchísimas gracias a la revista, a todos los lectores y quiero compartirlo con mis cómplices en la vida, por supuesto con Alicia, con Pedro, con Kanko, con Javi, con Paco,"
1be63709-14dc7717.mp3,neutral,La OTAN refuerza su presencia en el este de Europa. La organización ha llevado a cabo maniobras durante el lunes y el martes de esta semana en Letonia y ha descargado dos sistemas de misiles de artillería de alta movilidad conocidos como IMARS.
ef521e3d-3b1bfbb4.mp3,disgust,"con los viernes sociales, nos tocó el 19 y ahora dice los martes sociales, dice no, es que todos los martes de campaña va a haber anuncios sociales oiga esto es una vergüenza, la Nava Cerrada, sabéis que es una estación, bueno pues un emblema"
617b264b-079c9183.mp3,neutral,"Se trata de un ámbito prioritario que tiene muchas dimensiones, que requiere actuaciones en distintos planos, del sector público, también del sector privado, para apoyar al conjunto de la ciudadanía con una atención muy especial a las personas más vulnerables."
e5091946-ac979d3e.mp3,neutral,"Una amenaza para la salud pública global que no entiende de fronteras, ni de colores, ni de idiomas. Un desafío extraordinario que nos obliga a tomar medidas excepcionales. Y así ha sido como he querido proceder, señorías."
82f2ee81-570ceab6.mp3,disgust,y sin embargo nos precipitemos a ver una ley de seguridad nacional y encima con la posibilidad de que el Estado se apropie.
22b68402-b790f4e3.mp3,joy,Muchísimas gracias a los críticos que nos merecíamos este premio. Estamos felices de todo lo que nos ha pasado este año con Farinha. Queremos compartirlo todos con el super equipazo que nos ha hecho
353498c9-a9265a85.mp3,neutral,Otro aspecto vital y fundamental es ese compromiso que tiene nuestro Gobierno de España a la hora de poner en marcha nuevas plazas de formación profesional.
3bb5542e-b22ba8ed.mp3,disgust,Construir una vivienda unifamiliar aislada en suelo rústico en Cantabria va a ser una misión casi imposible.
9a961eb5-82d242b5.mp3,anger,"en votos. A pesar de ello, también tengo que afirmar que las tres organizaciones que conformamos el Caer en el Podemos hemos puesto todo nuestro esfuerzo, especialmente el de los equipos de campaña y el de la militancia, a la hora de realizar esta campaña."
a8e59076-99682228.mp3,joy,Se han desbordado todas las previsiones. El Partido Popular vuelve a llenar la plaza de todos los de Valencia.
810f91e3-fd3ea1eb.mp3,neutral,La familia real empieza con la agenda oficial en Mallorca. Mañana a primera hora don Felipe recibirá a las autoridades baleares
eaacc8a0-0c59f837.mp3,fear,No escucha este Isla Cinta. Nos conoce bien. Conoce nuestros nombres. Hay algo que se nos escapa. La cárcel.
d5fd83ae-0b175263.mp3,anger,"Me da igual, no quiero saber quién ha sido, ni quiero nombres, me da lo mismo, sois mayorcitos. Y el primero que se queje, le diré, mala suerte haber pedido, sueño."
2062f99a-7b24d43f.mp3,disgust,El tema de los indultos preocupa mucho a la sociedad española y preocupa mucho al Partido Popular y por ese motivo hemos registrado una iniciativa
0ae88472-021376e5.mp3,disgust,"Están haciendo una gran labor y nada, simplemente decir que tras los consultados electorales en Andalucía yo creo que salió un periodo"
ddda7168-6226260a.mp3,joy,"A mi hija Laura, que me soportan cuando estoy en otros mundos intentando inventar historias y contesto con el piloto automático a lo que me dicen."
4183dd7b-1f9b6808.mp3,disgust,El mensaje de que paguen más quienes más tienen con la izquierda española no es real.
e71528c0-7b5bfe1b.mp3,disgust,"cuando después de las últimas elecciones él no tenía suficientes votos para gobernar, tenía más caños que los demás y en vez de haber ido"
bc75f759-e62ca630.mp3,neutral,El Consejo de Ministros ha dado cumplimiento a una de las cuestiones que abordábamos en el Plan de Respuesta a la Guerra de Ucrania.
478796d1-27b841ad.mp3,sadness,"No sabemos qué hacer. Es fuerte. Una gran aguanta, pero los hijos como. Me está con un niño, un hijo."
7429e781-e642808b.mp3,neutral,Adolfo Izquierdo es uno de los monumentos más visitados del mundo.
74fa12e7-002111cb.mp3,neutral,"El embajador de Estados Unidos en Rusia, John Sullivan,"
b4371b2f-92783e24.mp3,disgust,"conseguir que nadie más se contagie, pero al mismo tiempo un plan para que la economía no vuelva a cerrarse drásticamente y por tanto haga mucho daño a nuestro estado del bienestar."
e0fbc298-04f466c0.mp3,neutral,"El presidente turco Recep Tayyip Erdogan ha propuesto un referéndum para reformar la Constitución y garantizar el derecho de las mujeres a llevar velo en instituciones públicas, colegios y universidades si no lo aprueba el Parlamento."
ab3dc4d2-47937355.mp3,joy,"Nos van a apoyar desde el primer minuto, será un gran partido y creo que..."
5e46cd07-6d0af905.mp3,disgust,"para romper las reglas de convivencia que es lo que estamos viendo. Por lo tanto, nosotros mostrar nuestro apoyo y la sorpresa no ha sido que firmen Ciudadanos y VOX, que era normal, nosotros también hemos"
5b65688c-c93c6700.mp3,anger,"La percepción que hay en la calle es que usted se deja engañar por Sánchez y a usted le vale todo con Sánchez y admite todo y calla y traga, aunque a Cantabria le niegan el pan y la sal."
71c1b0f8-6f0c94cf.mp3,joy,Dejemos a los perretes porque yo sí te hemos preparado una pequeña quimiela.
15882935-271ab050.mp3,disgust,"es que la ciudad esté limpia y segura, según sale cada vecino de la puerta del portal de su casa."
bc8eeaa5-86a1eeb5.mp3,neutral,Baño de masas de Putin tras la anexión ilegal de los territorios ucranianos en los que se celebró la farsa de los referéndums.
744979b2-334560db.mp3,sadness,"Pues en aquel momento sí que me ayudó porque pude verlos cara a cara, a los que me lo hicieron, porque te disparan por la espalda."
4eecf56d-1151785c.mp3,disgust,"que intenta engañar a los ciudadanos, que intenta engañar a un sector tan importante como es el sector turístico y que de tapadillo aprueba la tasa turística por un acuerdo con sus socios de gobierno que les están apretando."
f3919c69-22c9c822.mp3,joy,"en Radio Terrassa, después en Radio Barcelona, nací, crecí profesionalmente en la cadena CER y quiero agradecerle públicamente que me haya tratado siempre como si nunca me hubiera marchado de aquella casa."
17a08a06-caf4bca4.mp3,anger,Sigue buscando y siempre tuvo posibilidades de igualar en el marcador.
626d4dc6-8bb0204d.mp3,disgust,porque se frenó la inversión de 423 millones anunciada en marzo.
0ca1149b-c8381146.mp3,sadness,"Para que cambie. Ya sé que el niño me lleva mucho tiempo, que apenas tenemos relaciones."
4e1afcd1-bed131e3.mp3,sadness,"Fue rechazada dicha petición y además, de forma incomprensible, hemos visto como hoy, en el Día Institucional de Castilla la Mancha,"
a44a3e10-21d6ab97.mp3,joy,"Bueno, muchas gracias al jurado. El primer agradecimiento queríamos hacérselo a nuestros familiares, a nuestros amigos, familias que están aquí y otros que ya no están, por soportarnos todas las horas de trabajo"
bc93a243-3e00f3f8.mp3,joy,de
d2d0d08a-9e75dc31.mp3,disgust,Los extremeños ya ni se asombra cuando escuchan al presidente de la Junta de Extremadura
e7e8cb30-c7705a51.mp3,disgust,como herencia extraordinaria y como espacio de progreso personal y social. Sánchez engañó masivamente a los españoles
fb07b004-1144a651.mp3,anger,"El PSC, el PSOE, Esquerra Republicana han vuelto a acordar la mesa de la amnistía y la autodeterminación. Otegi ha hecho un meeting con Esquerra Republicana de Cataluña y con el BNGAD. ¿Lo ha hecho hoy?"
aa7c01b0-94a40de3.mp3,anger,"que los fondos europeos pasen de largo por Cantabria, que el mayor programa de inversiones de la Unión Europea"
2341b683-aa69186e.mp3,neutral,Y sigue siendo también elevado el número de contagios.
6b82ea10-1a4e144e.mp3,joy,"Y luego a mis padres por dármelo todo, a mi hermano Aitor que te quiero y que eres mi fuente de inspiración y de admiración, de verdad."
ee9a7e2e-6c0d020b.mp3,disgust,Les hemos propuesto y lo volveremos a hacer hoy a quien se dé parlamentar una medida necesaria por la inmediatez de sus resultados que es garantizar a todos los autónomos asturianos un ingreso mínimo
da5fef55-51b812d3.mp3,neutral,Un hombre de 47 años que trabajaba como repone en el supermercado resultó muerto mientras era trasladado al hospital tras recibir una puñalada en el tórax.
3455394d-8887fb59.mp3,neutral,Para presidir este mismo jueves un consejo de ministros en el que prevé aprobar medidas para paliar el alto coste de las facturas de la luz
f06fd8a6-14e897b4.mp3,joy,y los reyes que me han debido ver mayor me lo han traído
74c0e85f-5d44798a.mp3,neutral,El riesgo de un armagedón nuclear está más cerca que nunca desde la crisis de los misiles de Cuba de 1962.
ce95e7a6-f6853d0a.mp3,neutral,"Yo tampoco quiero ser en plan... Yo lo estoy diciendo y ahora voy a hacer... Yo ayer la estábamos bailando y es una canción que yo me la ponen en cualquier sitio. De verdad, hoy ir a bailo y me encanta, porque además yo bailo muchísimo reggaetón."
66d9b5c1-cd269f05.mp3,anger,"Según te es la UNESCO, la Aragones ya es en serio peligro de desaparecer. Es Externes, hasta luego diputados de Vox."
c15b7f98-f695cd38.mp3,disgust,"Hemos luchado desde la oposición, seremos ahora más luchadores aún desde el Gobierno."
c8403003-78dece4f.mp3,neutral,"Protestas en las calles de Lima en Perú tras la destitución por el Congreso del presidente Martín Vizcarra. Manuel Merino, quien era jefe del parlamento hasta el pasado"
754d44aa-7cf8442f.mp3,disgust,Lo malo es que está siendo opaco. Hemos visto que ha estado en fuego...
41f84d8c-2a307533.mp3,neutral,Y eso hace tambalear la desescalada. Sandra Izquierdo.
8b53e137-ccb27ddf.mp3,neutral,Este es un gesto sencillo que podemos hacer todos y todas para concienciarnos de que urge frenar el cambio climático.
92de48b6-377bb450.mp3,neutral,"Durante el entierro, la familia de Quintero ha estado acompañada por amigos del comunicador, algunos de ellos conocidos por el público como la periodista Isabel Gemio, el torero Juan José Padilla o la cantaora onubense Argentina."
a3505789-60f53125.mp3,joy,"del centro, la dirección del Centro Nacional de Inteligencia, va a ser una mujer del Centro Nacional de Inteligencia."
2d332b4f-1c7eba7d.mp3,sadness,"No sé si me siento un poco ya presionado o qué, pero no me mola. Esto no me mola nada, pero nada."
7436374f-ddc58c4f.mp3,neutral,"Los kayak y pequeñas embarcaciones en Northport, suroeste de Florida son los nuevos coches. Uno de los ríos más grandes de la zona, el Myakka River, se ha desbordado. Nos ponemos las gafas porque estas aguas también son fecales, nos explica este vecino."
e8d1d03d-e5cfb3f2.mp3,anger,Para poner en marcha España arrancará primero
46b0c054-40da9dd5.mp3,neutral,"Se cumple en seis meses desde el inicio de la invasión rusa y Ucrania celebra el día de su independencia de la URSS con cautela. Kiev teme que este miércoles, tras el asesinato en Moscú de la hija de un ideólogo del Kremlin, Rusia tome represalias a gran escala."
b457628a-d09ad59f.mp3,disgust,"a los demás señores, yo me sigo presentando, por supuesto, no me pienso ir y aquí estoy. Y yo también me pasa alguna vez, a mí muchas veces me estimula"
a384d6bc-e7136957.mp3,disgust,"Yo no sé exactamente de qué se siente orgulloso el PSPB después de este Congreso Federal, porque ayer estuvimos todos muy atentos a intentar escuchar la palabra financiación, la palabra agua."
9033845f-4ed26e6e.mp3,anger,"ha reducido los daños y los ataques del lobo. Pero ¿en dónde vive usted? ¿En Lituania, señor García Oliva? ¿Dónde vive usted? ¿En Lituania?"
bd092dc4-258b4946.mp3,neutral,"El precio de la luz baja, entre otras cosas, porque baja el precio del gas. Está en su nivel más bajo desde verano porque baja también la demanda por las altas temperaturas y porque las reservas de gas"
cb302789-c495375d.mp3,anger,"han utilizado este año y esta situación tan difícil precisamente para seguir poniendo en práctica su proyecto político, su forma de gobierno corrupta. De hecho, han utilizado la situación para hacer muchísimos contratos, miles de contratos"
657849bc-cbae1854.mp3,joy,"Ha sido un placer compartirlo con vosotros. No quiero dejarme nada. Quiero dar las gracias a Escándalo, a Inza, a Serra y a todos los que han estado con nosotros."
d438d93f-29eed6b3.mp3,neutral,"España ha recibido ya casi 12 millones de dosis y ha administrado la inmensa mayoría, más de 9.800.000."
55a1c9c4-2559ff87.mp3,neutral,"Desde el Gobierno estamos activando todos los mecanismos para vigilar esta situación y actuar en cada momento con las pautas que sean necesarias y con mesura, proporcionalidad y transparencia."
f0645354-51bc3df3.mp3,anger,"Si usted me trae un BOE donde venga que Pablo Iglesias tenía el mando único de las residencias, yo dimito de diputada. Y si no me lo trae, dimita usted. Dejen de mentir. Muchas gracias."
72dd8bf1-e25749d8.mp3,neutral,"Quisiera que la primera conferencia presencial de presidentes y presidentas autonómicos con el Gobierno de España, que podamos celebrar una vez estemos todos en la nueva normalidad, se consagre precisamente a este punto."
819c97ed-ee8b2393.mp3,anger,"para recibir el dinero europeo. Claro, uno después lee noticias como las de hoy y se plantea, los valencianos van a tener que pagar"
2872a38e-a98f0fdc.mp3,neutral,Estados Unidos se suma a la carrera por el litio a pesar de que sólo hay una mina activa en Nevada y tiene el 4% de las reservas del mundo.
b027c4c1-9f5af2e4.mp3,disgust,"Estas palabras no son de ningún miembro del Partido Popular, son del presidente del Gobierno y del vicepresidente del Gobierno de España. Un Gobierno, el suyo, que hoy no es ningún ejemplo ni de transparencia ni de gestión"
079eeb88-0bc14098.mp3,sadness,"Bien, pues hoy día 31 de mayo, el día de Castilla la Mancha, desde el Partido Popular de Castilla la Mancha hemos querido rendir un sentido homenaje a todos los castellanos manchegos."
4110ddd3-aa31cf64.mp3,neutral,Los sindicatos denuncian que no se están cumpliendo las medidas para proteger a los trabajadores de seguridad del aeropuerto de Barajas y eso lo han denunciado Paz Bailón ante la Inspección de Trabajo.
afd43936-be31ee80.mp3,sadness,"Mi ilusión era, vamos, uno pensaba que estaba muerto, ¿no? Que como que me decía que sentía que había tenido el atentado y hasta que no llegamos a la puerta de gobierno"
d2800388-6ab416a7.mp3,neutral,Parece sacado de una película de ciencia ficción.
429df00c-c798e417.mp3,neutral,"Son las primeras imágenes del terremoto de magnitud 6,8 que ha sacudido la costa este de Taiwán."
1a676a9e-f076016b.mp3,neutral,El plan de ahorro obligará a que la factura de lúcidas para hogares y pymes con potencias contratadas inferiores a 15 kilovatios
7ae8f729-99cea817.mp3,neutral,Un día para las elecciones y las encuestas se van poniendo cada vez peor para los demócratas. Todas predicen que van a perder la Cámara Baja. La pregunta a estas alturas es más bien por cuánto.
f7ec7122-073cad27.mp3,disgust,Jamás ha funcionado. Solo sirve para que determinados hiperventilados se vengan arriba y se hagan los valientes. Pero a la hora de la verdad solo ha traído división y desgracias.
085cb06a-fc068b1f.mp3,sadness,"Y lo que más contentos es, es que cada vez que hablan de alguien con su padre, siempre les dicen que era muy buena gente."
bb70514f-5a2ed6a9.mp3,neutral,"Lunes negro para las infraestructuras civiles ucranianas que, como podemos ver aquí en Zaporilla, han sido objetivo de una nueva lluvia de misiles rusos en respuesta al supuesto ataque a la flota rusa del Mar Negro el pasado sábado."
4702b61b-3c3e8ee9.mp3,disgust,¿Cuánto va a costar finalmente el proyecto de la Nuestra Guagua?
1b429fdd-d4323737.mp3,anger,"Si el equipo no tiene raza, no tiene orgullo, qué más da 4, 3, 3, que 4, 4, 2, que 4, 7, 18. Da lo mismo, porque un equipo es como la vida, hay que tener actitud."
2309a649-5eb4dc77.mp3,anger,"Exactamente comentó, y abro comillas, en la cabecita de alguno dirigente de esa monarquía corrupta, esta Canaria. Claro, cuando yo leí esto pensé, oye, ¿sabrá algo que nosotros no sabemos?"
664ed9ee-b2869fc3.mp3,disgust,"En otros deendasuntos, el Partido Popular apoya la concentración de SADCE para este miércoles día 30, a las 11 de la mañana, en frente de la delegación del Gobierno. Entre sus reivindicaciones está"
dec82798-6e270302.mp3,anger,para frustrar otra vez el cambio que podía haber llegado a Andalucía hace cuatro años y que no ha llegado por culpa de los miedos y las cobardías del PP.
c1102489-10a74840.mp3,neutral,La ONU concluye que se han cometido crímenes de guerra en Ucrania desde el inicio de la invasión rusa.
2054639d-72682aef.mp3,neutral,"Dragonés también pone en duda el rechazo de Pedro Sánchez a ese referéndum, Sandra Higierdo."
ab6072f9-54eed169.mp3,disgust,con todas las asociaciones y colectivos que trabajan en el ámbito de la salud mental en Ceuta y en Melilla.
19c5cb71-c2ccb01d.mp3,disgust,"Y hay muchas personas que tienen que aplicar esas medidas, como por ejemplo el sector de las gasolineras, que se pregunta cómo lo va a aplicar."
f0ff4de8-2ccf180a.mp3,neutral,"El ex líder soviético Mikhail Gorbachev, responsable de las reformas que ayudaron a terminar la Guerra Fría y a desintegrar la Unión Soviética, fue enterrado este sábado en el cementerio moscovita en Novodevichi, en un acto en el que estuvieron presentes familiares más cercanos."
3452ad84-bf6dedd6.mp3,neutral,"Salvar el acuerdo del grano es la prioridad de Occidente desde la retirada de Rusia, la ONU, Turquía y Ucrania."
bac73def-bc7bbc9c.mp3,joy,"Familias, esta tarde vamos a preparar en Cometelo pizza casera con una masa casera que vamos a hacer con trucos para que quede bien rica."
dce7438d-b583ca0a.mp3,joy,gracias bueno el mítico y saquino ha podido venir está con lumbago en casa el pobre estamos muy muy contentos por este premio que todo el equipo técnico todo el equipo artístico me
650d88b2-dc008cc7.mp3,neutral,La votación se iba a celebrar en este pleno del Congreso de Tamaulipas.
79fb88f3-cf1ee53d.mp3,neutral,"Más peces muertos en el río Oder, que desde hace semanas ha quedado devastado por una contaminación industrial de origen aún desconocido. En el puerto turístico de Zygadzicze, en Polonia,"
0e89b435-c4eb80f7.mp3,neutral,"dialogar, amarrar los apoyos necesarios para que el estado de alarma sea aprobado por los grupos parlamentarios, de manera que, como he dicho, la seguridad y la salud de los españoles esté por encima de ninguna otra cuestión."
881e3f75-3aebf0bf.mp3,disgust,"Sin competencias, un ministro sin competencias."
1d6c07f5-8f0b7b3f.mp3,joy,"Bueno, yo me he traído algo aquí apuntado. Por supuesto, gracias a la Academia, a Making Dog, Silvia y Juan Antonio, al programa europeo Dog Nomads."
5e02508f-c4a18ca2.mp3,neutral,"Recolecta de alimentos, ropa y otros productos de primera necesidad. A esto se dedica este fin de semana un grupo de jóvenes palmeros que vive aquí en Madrid. Pense a la distancia, no se querían"
390c548f-a0ab0da0.mp3,neutral,"Conocemos a Victoria, estudia un doble grado de derecho y economía y además trabaja."
6cd669ee-0ac5c6d3.mp3,sadness,meses después del contagio tengo unas secuelas graves o gravísimas que han destrozado mi vida mi vida y no sé si
b6103288-bdc554b7.mp3,joy,"Agradecer a mi hermano Víctor Juánez y a la oficina de Paloma Juanes que llevan 20 años apoyándome y dragándose todo lo que les he echado encima. A Sal, mi amor, gracias por acompañarme."
0b1d20fc-cb73fa7c.mp3,sadness,La sensación es que jugábamos ante un equipo que no iba a obligar mucho y sabíamos que el trabajo defensivo
96d6887a-b06fe60d.mp3,neutral,Ucrania celebra este miércoles su Día de la Independencia y Bruselas y las instituciones europeas han querido sumarse a la celebración como muestra de apoyo.
2f7f411a-0fe511cb.mp3,neutral,"Retirada masiva de las tropas rusas en el frente de Gerson, al otro lado del río Nipro."
2cb29b60-68de5082.mp3,neutral,"He venido a echarles una mano, un refuerzo en un momento en el que creo que hace falta y a mí me representa muy poco esfuerzo y mucha satisfacción personal."
35c10d04-5eaf1605.mp3,anger,"la ley de autonomía del paciente. Y es el paciente el que decide, ni los médicos, ni los enfermeros, ni los políticos, ni nadie decide, decide la persona. Y esta ley es garantista para que esto sea así. Y se"
80dcbd9e-5557ade1.mp3,anger,"Para hablar de corrupción, señores del Gobierno miren a su bancada. El PSOE de Simancas con un millón de euros de financiación ilegal. Lecciones, ninguna."
c7bb6d98-9746ced6.mp3,neutral,"donde medio centenar de transportistas se han concentrado en los accesos al puerto y en Navarra, donde los transportistas secundan una nueva marcha lenta por la ciudad."
dd612dda-a572f85d.mp3,neutral,Ucrania podrá exportar grano de nuevo a través del Mar Negro y lo hará además en condiciones
3298f555-10af9741.mp3,neutral,El principal aliado de Vladimir Putin en la región preocupa a las autoridades ucranianas. Los guardas fronterizos en el límite con Bielorrusia están reforzando sus posiciones.
2800dadb-fd0b52b2.mp3,anger,El plástico me ha roto los gemas. Porque son errores de estos que no deberían ocurrir.
f46113a9-cf84252d.mp3,disgust,"Da igual la coyuntura epidemiológica y sanitaria, da igual si había vacuna o no la había, da igual con estado de alarma o sin él o con mascarilla o sin ella, ustedes siempre en el extremo, instalados en el cerrojazo económico incluso como medida preventiva."
